289881,1,APInvoiceonHold,10/26/2017 11:57:03 AM,Passed,10/26/2017 11:52:12 AM,basic.step,AP Sceanrios,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"Initialize Total (sec)",,93885,Passed,"",basic.init,
"Launch Browser: InternetExplorer 10.0.9200.17609",,2150,Passed,"",basic.step,
"Call Function: EBS_Reusable_Methods.login_EBS",,18313,Passed,"",basic.stepGroup,
"Launch Browser: InternetExplorer 10.0.9200.17609",,1534,Passed,"",basic.step,
"Think: 0 (sec).",,33,Passed,"",basic.comment,
"[1] Import Excel",,11291,Passed,"",basic.stepGroup,
"Info",,2,Passed,"Comments: selected environment is ++ ",basic.comment,
"Info",,0,Passed,"Comments: oatsuser",basic.comment,
"Navigate https://erpint.fin.yahoo.com:8000/",2,71,Passed,"",ft.action,
"Think: 10 (sec).",,10023,Passed,"",basic.comment,
"SetText textBox(""@id='usernameField'"") oatsuser",,138,Passed,"",ft.action,
"SetPassword textBox(""@id='passwordField'"") ******",,38,Passed,"",ft.action,
"Click button(""@index='0'"")",,107,Passed,"",ft.action,
"WaitForPage https://erpint.fin.yahoo.com:8000/OA_HTML/AppsLocalLogin.jsp",,426,Passed,"",web.pageComplete,
"Call Function: EBS_Reusable_Methods.expand_NodeFromList",,41140,Passed,"",basic.stepGroup,
"Think: 0 (sec).",,25,Passed,"",basic.comment,
"[3] Expand Node from the List",,443,Passed,"",basic.stepGroup,
"Click element(""@text='System Administrator'"")",,340,Passed,"",ft.action,
"Think: 0 (sec).",,33,Passed,"",basic.comment,
"[3] Expand Node from the List",,1417,Passed,"",basic.stepGroup,
"Click element(""@text='Concurrent'"")",,1357,Passed,"",ft.action,
"Think: 0 (sec).",,23,Passed,"",basic.comment,
"[4] Click on the link under the Node",,892,Passed,"",basic.stepGroup,
"WaitForPage https://erpint.fin.yahoo.com:8000/OA_HTML/OA.jsp?OAFunc=OAHOMEPAGE#dummyAnchor",,420,Passed,"",web.pageComplete,
"Frame (URL=https://erpint.fin.yahoo.com:8000/OA_HTML/cabo/images/skyros/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=https://erpint.fin.yahoo.com:8000/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Click element(""@text='Requests'"")",,293,Passed,"",ft.action,
"Close window(""@name='JOBS_QF'"")",,21448,Passed,"",ft.action,
"Activate window(""@name='NAVIGATOR'"")",,17,Passed,"",ft.action,
"Think: 10 (sec).",,10036,Passed,"",basic.comment,
"Iteration Total (sec)",,195596,Passed,"",basic.iteration,
"Call Function: EBS_Reusable_Methods.generateUniqueData",,20,Passed,"",basic.stepGroup,
"Call Function: EBS_Reusable_Methods.SwitchResponsibility",,10182,Passed,"",basic.stepGroup,
"ClickToolbarButton window(""@name='NAVIGATOR'"") Switch Responsibility...",,891,Passed,"",ft.action,
"Think: 2 (sec).",,2021,Passed,"",basic.comment,
"Find listOfValues(""forms:listOfValues"") Payables Manager",,1128,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Invoices",,752,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.selecttreelist",,900,Passed,"",basic.stepGroup,
"FocusItem treeList(""@name='NAVIGATOR_LIST_0'"") Invoices|Entry",,173,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Invoices|Entry",,626,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.selecttreelist",,2330,Passed,"",basic.stepGroup,
"FocusItem treeList(""@name='NAVIGATOR_LIST_0'"") Invoices|Entry|Invoice Batches",,163,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Invoices|Entry|Invoice Batches",,2080,Passed,"",ft.action,
"SetText textField(""@name='BAT_SUM_FOLDER_BATCH_NAME_0'"") OATS-5346",,179,Passed,"",ft.action,
"Click button(""@name='BAT_CONTROL_BLOCK_INVOICE_0'"")",,2715,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.generateUniqueData",,26,Passed,"",basic.stepGroup,
"Call Function: EBS_Reusable_Methods.getDateTimeFormat",,90,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: insside getDateTimeFormat",basic.comment,
"Info",,1,Passed,"Comments: 26-Oct-2017",basic.comment,
"InvokeSoftKey textField(""@name='INV_SUM_FOLDER_INVOICE_TYPE_0'"")",,1542,Passed,"",ft.action,
"SetText textField(""@name='INV_SUM_FOLDER_VENDOR_NAME_0'"") Approved Networks",,1170,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='INV_SUM_FOLDER_VENDOR_NAME_0'"")",,1311,Passed,"",ft.action,
"Click textField(""@name='INV_SUM_FOLDER_INVOICE_DATE_0'"") ",,1180,Passed,"",ft.action,
"SetText textField(""@name='INV_SUM_FOLDER_INVOICE_DATE_0'"") 26-Oct-2017",,697,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='INV_SUM_FOLDER_INVOICE_DATE_0'"")",,1298,Passed,"",ft.action,
"SetText textField(""@name='INV_SUM_FOLDER_INVOICE_NUM_0'"") INVHOLD-544",,177,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,173,Passed,"",basic.stepGroup,
"Info",,1,Passed,"Comments: Text: INVHOLD-544",basic.comment,
"SetText textField(""@name='INV_SUM_FOLDER_INVOICE_AMOUNT_DSP_0'"") 50",,766,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='INV_SUM_FOLDER_INVOICE_AMOUNT_DSP_0'"")",,763,Passed,"",ft.action,
"SetText textField(""@name='INV_SUM_FOLDER_IBY_PAYMENT_METHOD_0'"") Check",,1230,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='INV_SUM_FOLDER_IBY_PAYMENT_METHOD_0'"")",,1203,Passed,"",ft.action,
"SelectItem tab(""@name='TAB_INVOICE_SUM_REGIONS'"") 2 Lines",,6097,Passed,"",ft.action,
"Click textField(""@name='LINE_SUM_FOLDER_AMOUNT_DISP_0'"") ",,1116,Passed,"",ft.action,
"SetText textField(""@name='LINE_SUM_FOLDER_AMOUNT_DISP_0'"") 100",,172,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='LINE_SUM_FOLDER_AMOUNT_DISP_0'"")",,773,Passed,"",ft.action,
"Click button(""@name='LINE_SUM_CONTROL_DISTRIBUTIONS_0'"")",,5626,Passed,"",ft.action,
"SetText textField(""@name='D_SUM_FOLDER_AMOUNT_0'"") 100",,867,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='D_SUM_FOLDER_AMOUNT_0'"")",,1028,Passed,"",ft.action,
