191550,1,PO Approval Verification,10/20/2017 16:24:40 PM,Passed,10/20/2017 16:21:28 PM,basic.step,Purchasing,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"Initialize Total (sec)",,109475,Passed,"",basic.init,
"Launch Browser: InternetExplorer 10.0.9200.17609",,3562,Passed,"",basic.step,
"Call Function: EBS_Reusable_Methods.login_EBS",,18546,Passed,"",basic.stepGroup,
"Launch Browser: InternetExplorer 10.0.9200.17609",,1535,Passed,"",basic.step,
"Think: 0 (sec).",,33,Passed,"",basic.comment,
"[1] Import Excel",,11465,Passed,"",basic.stepGroup,
"Info",,1,Passed,"Comments: selected environment is ++ ",basic.comment,
"Info",,0,Passed,"Comments: oatsuser",basic.comment,
"Navigate https://erpint.fin.yahoo.com:8000/",2,67,Passed,"",ft.action,
"Think: 10 (sec).",,10037,Passed,"",basic.comment,
"SetText textBox(""@id='usernameField'"") oatsuser",,160,Passed,"",ft.action,
"SetPassword textBox(""@id='passwordField'"") ******",,43,Passed,"",ft.action,
"Click button(""@index='0'"")",,124,Passed,"",ft.action,
"WaitForPage https://erpint.fin.yahoo.com:8000/OA_HTML/AppsLocalLogin.jsp",,465,Passed,"",web.pageComplete,
"Call Function: EBS_Reusable_Methods.expand_NodeFromList",,43482,Passed,"",basic.stepGroup,
"Think: 0 (sec).",,28,Passed,"",basic.comment,
"[3] Expand Node from the List",,435,Passed,"",basic.stepGroup,
"Click element(""@text='System Administrator'"")",,380,Passed,"",ft.action,
"Think: 0 (sec).",,23,Passed,"",basic.comment,
"[3] Expand Node from the List",,3532,Passed,"",basic.stepGroup,
"Click element(""@text='Concurrent'"")",,3458,Passed,"",ft.action,
"Think: 0 (sec).",,23,Passed,"",basic.comment,
"[4] Click on the link under the Node",,907,Passed,"",basic.stepGroup,
"WaitForPage https://erpint.fin.yahoo.com:8000/OA_HTML/OA.jsp?OAFunc=OAHOMEPAGE#dummyAnchor",,428,Passed,"",web.pageComplete,
"Frame (URL=https://erpint.fin.yahoo.com:8000/OA_HTML/cabo/images/skyros/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=https://erpint.fin.yahoo.com:8000/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Click element(""@text='Requests'"")",,305,Passed,"",ft.action,
"Close window(""@name='JOBS_QF'"")",,32863,Passed,"",ft.action,
"Activate window(""@name='NAVIGATOR'"")",,44,Passed,"",ft.action,
"Think: 10 (sec).",,10017,Passed,"",basic.comment,
"Iteration Total (sec)",,81654,Passed,"",basic.iteration,
"Call Function: EBS_Reusable_Methods.SwitchResponsibility",,12529,Passed,"",basic.stepGroup,
"ClickToolbarButton window(""@name='NAVIGATOR'"") Switch Responsibility...",,1445,Passed,"",ft.action,
"Think: 2 (sec).",,2028,Passed,"",basic.comment,
"Find listOfValues(""forms:listOfValues"") Global HR Manager",,2913,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") People",,1376,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") People|Enter and Maintain",,8918,Passed,"",ft.action,
"ClickButton choiceBox(""forms:choiceBox"") No",,1610,Passed,"",ft.action,
"SetText textField(""@name='EMP_QF_FULL_NAME_0'"") oats, user",,40,Passed,"",ft.action,
"Click button(""@name='EMP_QF_FIND_0'"")",,8132,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,322,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: oats",basic.comment,
"Call Function: EBS_Reusable_Methods.GetText",,85,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: user",basic.comment,
"Call Function: EBS_Reusable_Methods.GetText",,74,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: 7799",basic.comment,
"SelectItem tab(""@name='REGION_LIST'"") Employment",,984,Passed,"",ft.action,
"SelectItem tab(""@name='REGION_LIST'"") Office Details",,1007,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,76,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: streamservemailtest@yahoo-inc.com",basic.comment,
"Call Function: EBS_Reusable_Methods.GetText",,86,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: ",basic.comment,
"Click button(""@name='CTL_PERWSEPI_NAV_NAV_BUTTON3_0'"")",,20900,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,83,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: Yahoo Global",basic.comment,
"Call Function: EBS_Reusable_Methods.GetText",,78,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: ""  Technical Support Engineer I""....103339",basic.comment,
"Info",,1,Passed,"Comments: ""  Technical Support Engineer I""....103339",basic.comment,
"SelectItem tab(""@name='ASSGT_TAB_CANVAS'"") Supervisor",,1366,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,94,Passed,"",basic.stepGroup,
"Info",,1,Passed,"Comments: Text: Mgr",basic.comment,
"Call Function: EBS_Reusable_Methods.GetText",,81,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: Oats, Mgr",basic.comment,
"Info",,0,Passed,"Comments: Oats, Mgr",basic.comment,
"Close window(""@name='ASSGT'"")",,734,Passed,"",ft.action,
"Close window(""@name='WINDOW1'"")",,829,Passed,"",ft.action,
"Activate window(""@name='NAVIGATOR'"")",187,8,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.SwitchResponsibility",,11200,Passed,"",basic.stepGroup,
"ClickToolbarButton window(""@name='NAVIGATOR'"") Switch Responsibility...",,1288,Passed,"",ft.action,
"Think: 2 (sec).",,2023,Passed,"",basic.comment,
"Find listOfValues(""forms:listOfValues"") System Administrator",,1752,Passed,"",ft.action,
