42317,1,salesforcescenario,9/26/2017 17:05:58 PM,Passed,9/26/2017 17:05:16 PM,basic.step,OFT,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"Initialize Total (sec)",,1428,Passed,"",basic.init,
"Launch Browser: InternetExplorer 8.0.7601.17514",,918,Passed,"",basic.step,
"Iteration Total (sec)",,40667,Passed,"",basic.iteration,
"Think: 0 (sec).",,36,Passed,"",basic.comment,
"[1] Login | Salesforce (/test.salesforce.com/)",,40470,Passed,"",basic.stepGroup,
"Navigate https://test.salesforce.com/",2,67,Passed,"",ft.action,
"WaitForPage https://test.salesforce.com/",4,1197,Passed,"",web.pageComplete,
"Frame (URL=https://test.salesforce.com/s.gif)",,0,Passed,"",web.frame,
"Frame (URL=https://test.salesforce.com/login/sessionserver208.html)",,0,Passed,"",web.frame,
"Think: 3.687 (sec).",,3717,Passed,"",basic.comment,
"SetText textBox(""@id='username'"") admin@ahatis.com.pnctest",,154,Passed,"",ft.action,
"Click textBox(""@id='password'"")",,257,Passed,"",ft.action,
"SetPassword textBox(""@id='password'"") ******",,140,Passed,"",ft.action,
"Click button(""@id='Login'"")",,258,Passed,"",ft.action,
"WaitForPage https://c.cs3.content.force.com/secur/contentDoor?startURL=%2Fhome%2Fhome.jsp&sid=00DQ000000EeLQg%21ARUAQFJ9Ys0zWWulImdXxAV5MqkXxLne7xQCP4YgFAcnWgoadvvNQhHdufhrsKEMBoWqC8PvWxB6T6QzxzGx3rvMxhXRN3EH&skipRedirect=1&lm=CAAAAV7AqN0WME8wUTAwMDAw...",,2488,Passed,"",web.pageComplete,
"Frame (URL=https://test.salesforce.com/login/sessionserver208.html)",,0,Passed,"",web.frame,
"Click link(""@text='Trade Promotion Management'"")",,3444,Passed,"",ft.action,
"WaitForPage https://cttpm2012.cs3.visual.force.com/apex/TradePromotionManagement?sfdc.tabName=01rF0000000W9nc",,3686,Passed,"",web.pageComplete,
"Frame (URL=https://test.salesforce.com/login/sessionserver208.html)",,0,Passed,"",web.frame,
"Think: 10 (sec).",,10032,Passed,"",basic.comment,
"Click textBox(""@id='thePage:tpmform:searchblock:j_id26:j_id27'"")",,196,Passed,"",ft.action,
"Click image(""@alt='Account Lookup (New Window)'"")",,211,Passed,"",ft.action,
"WaitForPage https://cttpm2012.cs3.visual.force.com/_ui/common/data/LookupPage?lkfm=thePage%3Atpmform&lknm=thePage%3Atpmform%3Asearchblock%3Aj_id26%3Aj_id27&lktp=001&lksrch=",,4194,Passed,"",web.pageComplete,
"Frame (URL=https://cttpm2012.cs3.visual.force.com/_ui/common/data/LookupSearchFrame?lktp=001&lkfm=thePage%3Atpmform&lknm=thePage%3Atpmform%3Asearchblock%3Aj_id26%3Aj_id27&lksrch=)",,0,Passed,"",web.frame,
"Frame (URL=https://cttpm2012.cs3.visual.force.com/_ui/common/data/LookupResultsFrame?lktp=001&lkfm=thePage%3Atpmform&lknm=thePage%3Atpmform%3Asearchblock%3Aj_id26%3Aj_id27&lksrch=)",,0,Passed,"",web.frame,
"Click textBox(""@id='lksrch'"")",,168,Passed,"",ft.action,
"SetText textBox(""@id='lksrch'"") kroger",,35,Passed,"",ft.action,
"Click button(""@name='go'"")",,185,Passed,"",ft.action,
"WaitForPage https://cttpm2012.cs3.visual.force.com/_ui/common/data/LookupPage?lkfm=thePage%3Atpmform&lknm=thePage%3Atpmform%3Asearchblock%3Aj_id26%3Aj_id27&lktp=001&lksrch=",,542,Passed,"",web.pageComplete,
"Frame (URL=https://cttpm2012.cs3.visual.force.com/_ui/common/data/LookupSearchFrame?lktp=001&lkfm=thePage%3Atpmform&lknm=thePage%3Atpmform%3Asearchblock%3Aj_id26%3Aj_id27&lksrch=)",,0,Passed,"",web.frame,
"Frame (URL=https://cttpm2012.cs3.visual.force.com/_ui/common/data/LookupResultsFrame?lkfm=thePage%3Atpmform&lknm=thePage%3Atpmform%3Asearchblock%3Aj_id26%3Aj_id27&lktp=001&lksrch=kroger&go=+Go%21+)",,0,Passed,"",web.frame,
"Click link(""@text='Kroger'"")",,184,Passed,"",ft.action,
"Click image(""@id='thePage:tpmform:searchblock:j_id26:j_id28:btnplans'"")",,280,Passed,"",ft.action,
"WaitForPage https://cttpm2012.cs3.visual.force.com/apex/TPM?id=001F0000018pDHtIAM",,3508,Passed,"",web.pageComplete,
"Frame (URL=https://test.salesforce.com/login/sessionserver208.html)",,0,Passed,"",web.frame,
"Click link(""@text='View'"")",,235,Passed,"",ft.action,
"WaitForPage https://cs3.salesforce.com/a05F0000019sm1pIAA",,3602,Passed,"",web.pageComplete,
"Frame (URL=https://umps1-c2-dfw.salesforce.com/umps/UMPSWidget_184/_js.html?cflag=210.6.9&parentUrl=https://cs3.salesforce.com)",,0,Passed,"",web.frame,
"Frame (URL=https://cs3.salesforce.com/emptyHtmlDoc.html)",,0,Passed,"",web.frame,
"Frame (URL=https://test.salesforce.com/login/sessionserver208.html)",,0,Passed,"",web.frame,
"Finish Total (sec)",,64,Passed,"",basic.finish,
