1310756,1,AddUsers&Resp,10/19/2017 10:56:51 AM,Passed,10/19/2017 10:35:00 AM,basic.step,GeneralScenarios,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"Initialize Total (sec)",,107063,Passed,"",basic.init,
"Launch Browser: InternetExplorer 10.0.9200.17609",,3616,Passed,"",basic.step,
"Call Function: EBS_Reusable_Methods.login_EBS",,18539,Passed,"",basic.stepGroup,
"Launch Browser: InternetExplorer 10.0.9200.17609",,1582,Passed,"",basic.step,
"Think: 0 (sec).",,33,Passed,"",basic.comment,
"[1] Import Excel",,11428,Passed,"",basic.stepGroup,
"Info",,2,Passed,"Comments: selected environment is ++ ",basic.comment,
"Info",,1,Passed,"Comments: oatsuser",basic.comment,
"Navigate https://erpint.fin.yahoo.com:8000/",2,65,Passed,"",ft.action,
"Think: 10 (sec).",,10032,Passed,"",basic.comment,
"SetText textBox(""@id='usernameField'"") oatsuser",,159,Passed,"",ft.action,
"SetPassword textBox(""@id='passwordField'"") ******",,41,Passed,"",ft.action,
"Click button(""@index='0'"")",,109,Passed,"",ft.action,
"WaitForPage https://erpint.fin.yahoo.com:8000/OA_HTML/AppsLocalLogin.jsp",,468,Passed,"",web.pageComplete,
"Call Function: EBS_Reusable_Methods.expand_NodeFromList",,42586,Passed,"",basic.stepGroup,
"Think: 0 (sec).",,27,Passed,"",basic.comment,
"[3] Expand Node from the List",,548,Passed,"",basic.stepGroup,
"Click element(""@text='System Administrator'"")",,442,Passed,"",ft.action,
"Think: 0 (sec).",,20,Passed,"",basic.comment,
"[3] Expand Node from the List",,2507,Passed,"",basic.stepGroup,
"Click element(""@text='Concurrent'"")",,2442,Passed,"",ft.action,
"Think: 0 (sec).",,21,Passed,"",basic.comment,
"[4] Click on the link under the Node",,893,Passed,"",basic.stepGroup,
"WaitForPage https://erpint.fin.yahoo.com:8000/OA_HTML/OA.jsp?OAFunc=OAHOMEPAGE#dummyAnchor",,423,Passed,"",web.pageComplete,
"Frame (URL=https://erpint.fin.yahoo.com:8000/OA_HTML/cabo/images/skyros/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=https://erpint.fin.yahoo.com:8000/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Click element(""@text='Requests'"")",,297,Passed,"",ft.action,
"Close window(""@name='JOBS_QF'"")",,31328,Passed,"",ft.action,
"Activate window(""@name='NAVIGATOR'"")",,40,Passed,"",ft.action,
"Think: 10 (sec).",,10020,Passed,"",basic.comment,
"Iteration Total (sec)",,1203254,Passed,"",basic.iteration,
"Call Function: EBS_Reusable_Methods.SwitchResponsibility",,11141,Passed,"",basic.stepGroup,
"ClickToolbarButton window(""@name='NAVIGATOR'"") Switch Responsibility...",,1310,Passed,"",ft.action,
"Think: 2 (sec).",,2023,Passed,"",basic.comment,
"Find listOfValues(""forms:listOfValues"") System Administrator",,1663,Passed,"",ft.action,
"FocusItem treeList(""@name='NAVIGATOR_LIST_0'"") Security",,1119,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Security",,1075,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Security|User",,1341,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Security|User|Define",,1897,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='USER_USER_NAME_0'"")",,442,Passed,"",ft.action,
"SetText textField(""@name='USER_USER_NAME_0'"") automationuser4",,135,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='USER_USER_NAME_0'"")",,548,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,295,Passed,"",basic.stepGroup,
"Info",,1,Passed,"Comments: Text: AUTOMATIONUSER4",basic.comment,
"Call Function: EBS_Reusable_Methods.createuser",,129432,Passed,"",basic.stepGroup,
"ClickToolbarButton window(""@name='USER_WINDOW'"") Close Form",,615,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Security|User|Define",,1969,Passed,"",ft.action,
"Think: 5 (sec).",,5023,Passed,"",basic.comment,
"SetText textField(""@name='USER_USER_NAME_0'"") automationuser4",,126,Passed,"",ft.action,
"SetText textField(""@name='USER_USER_PASSWORD_0'"") welcome1",,694,Passed,"",ft.action,
"ClickToolbarButton window(""@name='USER_WINDOW'"") Save",,30068,Passed,"",ft.action,
"SetText textField(""@name='USER_USER_PASSWORD_0'"") welcome1",,30066,Passed,"",ft.action,
"ClickToolbarButton window(""@name='USER_WINDOW'"") Save",,30062,Passed,"",ft.action,
"Info",,0,Passed,"Comments: Text: ",basic.comment,
"Info",,0,Passed,"Comments: Text: 19-OCT-2017",basic.comment,
"ClickToolbarButton window(""@name='USER_WINDOW'"") Close Form",,30058,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Security|User|Define",,30062,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='USER_USER_NAME_0'"")",,30064,Passed,"",ft.action,
"SetText textField(""@name='USER_USER_NAME_0'"") automationuser4",,30061,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='USER_USER_NAME_0'"")",,30063,Passed,"",ft.action,
"Think: 5 (sec).",,5017,Passed,"",basic.comment,
"Call Function: EBS_Reusable_Methods.addResponsibility",,185790,Passed,"",basic.stepGroup,
"Click textField(""@name='USER_RESP_RESPONSIBILITY_NAME_1'"") ",,30060,Passed,"",ft.action,
"ClickToolbarButton window(""@name='USER_WINDOW'"") New",,30060,Passed,"",ft.action,
"OpenDialog textField(""@name='USER_RESP_RESPONSIBILITY_NAME_1'"")",,28984,Passed,"",ft.action,
"Find listOfValues(""forms:listOfValues"") Purchasing Super User",,30884,Passed,"",ft.action,
"Select listOfValues(""forms:listOfValues"") Purchasing Super User",,30016,Passed,"",ft.action,
"Think: 5 (sec).",,5022,Passed,"",basic.comment,
"ClickToolbarButton window(""@name='USER_WINDOW'"") Save",,30060,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.addResponsibility",,186022,Passed,"",basic.stepGroup,
"Click textField(""@name='USER_RESP_RESPONSIBILITY_NAME_1'"") ",,30059,Passed,"",ft.action,
"ClickToolbarButton window(""@name='USER_WINDOW'"") New",,30065,Passed,"",ft.action,
"OpenDialog textField(""@name='USER_RESP_RESPONSIBILITY_NAME_1'"")",,30059,Passed,"",ft.action,
"Find listOfValues(""forms:listOfValues"") System Administration",,30021,Passed,"",ft.action,
"Select listOfValues(""forms:listOfValues"") System Administration",,30014,Passed,"",ft.action,
"Think: 5 (sec).",,5024,Passed,"",basic.comment,
"ClickToolbarButton window(""@name='USER_WINDOW'"") Save",,30062,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.addResponsibility",,185741,Passed,"",basic.stepGroup,
"Click textField(""@name='USER_RESP_RESPONSIBILITY_NAME_1'"") ",,30060,Passed,"",ft.action,
"ClickToolbarButton window(""@name='USER_WINDOW'"") New",,30063,Passed,"",ft.action,
"OpenDialog textField(""@name='USER_RESP_RESPONSIBILITY_NAME_1'"")",,29841,Passed,"",ft.action,
"Find listOfValues(""forms:listOfValues"") Payables Manager",,30016,Passed,"",ft.action,
"Select listOfValues(""forms:listOfValues"") Payables Manager",,30015,Passed,"",ft.action,
"Think: 5 (sec).",,5022,Passed,"",basic.comment,
"ClickToolbarButton window(""@name='USER_WINDOW'"") Save",,30060,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.addResponsibility",,185939,Passed,"",basic.stepGroup,
"Click textField(""@name='USER_RESP_RESPONSIBILITY_NAME_1'"") ",,30060,Passed,"",ft.action,
"ClickToolbarButton window(""@name='USER_WINDOW'"") New",,30063,Passed,"",ft.action,
"OpenDialog textField(""@name='USER_RESP_RESPONSIBILITY_NAME_1'"")",,30062,Passed,"",ft.action,
"Find listOfValues(""forms:listOfValues"") Project Billing Super User",,30016,Passed,"",ft.action,
"Select listOfValues(""forms:listOfValues"") Project Billing Super User",,30015,Passed,"",ft.action,
"Think: 5 (sec).",,5018,Passed,"",basic.comment,
"ClickToolbarButton window(""@name='USER_WINDOW'"") Save",,30058,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.addResponsibility",,185740,Passed,"",basic.stepGroup,
"Click textField(""@name='USER_RESP_RESPONSIBILITY_NAME_1'"") ",,30064,Passed,"",ft.action,
"ClickToolbarButton window(""@name='USER_WINDOW'"") New",,29040,Passed,"",ft.action,
"OpenDialog textField(""@name='USER_RESP_RESPONSIBILITY_NAME_1'"")",,30876,Passed,"",ft.action,
"Find listOfValues(""forms:listOfValues"") Fixed Assets Manager",,30015,Passed,"",ft.action,
"Select listOfValues(""forms:listOfValues"") Fixed Assets Manager",,30013,Passed,"",ft.action,
"Think: 5 (sec).",,5017,Passed,"",basic.comment,
"ClickToolbarButton window(""@name='USER_WINDOW'"") Save",,30058,Passed,"",ft.action,
"Finish Total (sec)",,58,Passed,"",basic.finish,
