241691,1,GL-JLAutoapproval,9/06/2017 11:31:52 AM,Passed,9/06/2017 11:27:50 AM,basic.step,GL Sceanrios,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"Initialize Total (sec)",,98174,Passed,"",basic.init,
"Launch Browser: InternetExplorer 8.0.7601.17514",,1778,Passed,"",basic.step,
"Call Function: EBS_Reusable_Methods.login_EBS",,19464,Passed,"",basic.stepGroup,
"Launch Browser: InternetExplorer 8.0.7601.17514",,1313,Passed,"",basic.step,
"Think: 0 (sec).",,28,Passed,"",basic.comment,
"[1] Import Excel",,12834,Passed,"",basic.stepGroup,
"Info",,2,Passed,"Comments: selected environment is ++ ",basic.comment,
"Info",,1,Passed,"Comments: oatsuser",basic.comment,
"Navigate https://erpint.fin.yahoo.com:8000/",2,76,Passed,"",ft.action,
"Think: 10 (sec).",,10677,Passed,"",basic.comment,
"WaitForPage https://erpint.fin.yahoo.com:8000/OA_HTML/AppsLocalLogin.jsp",,439,Passed,"",web.pageComplete,
"Click link(""@text='Continue to this website (not recommended).'"")",,258,Passed,"",ft.action,
"SetText textBox(""@id='usernameField'"") oatsuser",,124,Passed,"",ft.action,
"SetPassword textBox(""@id='passwordField'"") ******",,54,Passed,"",ft.action,
"Click button(""@index='0'"")",,188,Passed,"",ft.action,
"WaitForPage https://erpint.fin.yahoo.com:8000/OA_HTML/AppsLocalLogin.jsp#",,389,Passed,"",web.pageComplete,
"Call Function: EBS_Reusable_Methods.expand_NodeFromList",,42106,Passed,"",basic.stepGroup,
"Think: 0 (sec).",,18,Passed,"",basic.comment,
"[3] Expand Node from the List",,418,Passed,"",basic.stepGroup,
"Click element(""@text='System Administrator'"")",,369,Passed,"",ft.action,
"Think: 0 (sec).",,18,Passed,"",basic.comment,
"[3] Expand Node from the List",,2304,Passed,"",basic.stepGroup,
"Click element(""@text='Concurrent'"")",,2251,Passed,"",ft.action,
"Think: 0 (sec).",,28,Passed,"",basic.comment,
"[4] Click on the link under the Node",,1688,Passed,"",basic.stepGroup,
"WaitForPage https://erpint.fin.yahoo.com:8000/OA_HTML/OA.jsp?OAFunc=OAHOMEPAGE#dummyAnchor",,416,Passed,"",web.pageComplete,
"Frame (URL=https://erpint.fin.yahoo.com:8000/OA_HTML/cabo/images/skyros/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=https://erpint.fin.yahoo.com:8000/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Click element(""@text='Requests'"")",,1111,Passed,"",ft.action,
"Close window(""@name='JOBS_QF'"")",,22572,Passed,"",ft.action,
"Activate window(""@name='NAVIGATOR'"")",,21,Passed,"",ft.action,
"Think: 10 (sec).",,11540,Passed,"",basic.comment,
"Iteration Total (sec)",,143169,Passed,"",basic.iteration,
"Info",,0,Passed,"Comments: 110-100130-1013-0000-000-000000-000-0000",basic.comment,
"Info",,0,Passed,"Comments: 110-100300-1015-0000-000-000000-000-0000",basic.comment,
"Info",,0,Passed,"Comments: 30",basic.comment,
"Call Function: EBS_Reusable_Methods.SwitchResponsibility",,10346,Passed,"",basic.stepGroup,
"ClickToolbarButton window(""@name='NAVIGATOR'"") Switch Responsibility...",,892,Passed,"",ft.action,
"Think: 2 (sec).",,2175,Passed,"",basic.comment,
"Find listOfValues(""forms:listOfValues"") General Ledger Super User",,1102,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Journals",114,695,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Journals|Enter",161,1579,Passed,"",ft.action,
"SetFocus textField(""@name='FOLDER_QF_BATCH_NAME_0'"")",26,356,Passed,"",ft.action,
"Click button(""@name='FOLDER_QF_NEW_HEADER_0'"")",27,1177,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.generateUniqueData",,24,Passed,"",basic.stepGroup,
"SetText textField(""@name='HEADER_NAME_0'"") OATSUser-2943",,96,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,95,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: OATSUser-2943",basic.comment,
"OpenDialog textField(""@name='HEADER_USER_JE_CATEGORY_NAME_0'"")",,1687,Passed,"",ft.action,
"Activate window(""@name='HEADER'"")",32,45,Passed,"",ft.action,
"Select listOfValues(""forms:listOfValues"") Adjustment|Adjusting Journal Entry",33,425,Passed,"",ft.action,
"SetFocus textField(""@name='HEADER_PERIOD_NAME_0'"")",,44,Passed,"",ft.action,
"SetText textField(""@name='LINES_JE_LINE_NUM_0'"") 1",,397,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='LINES_JE_LINE_NUM_0'"")",,388,Passed,"",ft.action,
"SetText textField(""@name='LINES_ACCOUNTING_FLEXFIELD_0'"") 110-100130-1013-0000-000-000000-000-0000",,43,Passed,"",ft.action,
"SetText textField(""@name='LINES_ENTERED_DR_0'"") 30",,763,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='LINES_ENTERED_DR_0'"")",,434,Passed,"",ft.action,
"SetText textField(""@name='LINES_ACCOUNTING_FLEXFIELD_1'"") 110-100300-1015-0000-000-000000-000-0000",,365,Passed,"",ft.action,
"SetText textField(""@name='LINES_ENTERED_CR_1'"") 30",,575,Passed,"",ft.action,
"InvokeSoftKey textField(""@name='LINES_ENTERED_CR_1'"")",,394,Passed,"",ft.action,
"ClickToolbarButton window(""@name='HEADER'"") Save",,577,Passed,"",ft.action,
"Click button(""@name='CONTROL_HEADER_APPROVE_0'"")",,2704,Passed,"",ft.action,
"Info",,0,Passed,"Comments: Your journal batch was approved.",basic.comment,
"ClickButton choiceBox(""forms:choiceBox"") OK",,418,Passed,"",ft.action,
"Click button(""@name='CONTROL_HEADER_POST_0'"")",,1163,Passed,"",ft.action,
"ClickButton choiceBox(""forms:choiceBox"") OK",,354,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.concurrentRequestStatus",,97169,Passed,"",basic.stepGroup,
"Activate window(""@name='JOBS'"")",,17355,Passed,"",ft.action,
