292234,1,PO Approval Verification,10/19/2017 18:33:42 PM,Passed,10/19/2017 18:28:49 PM,basic.step,Purchasing,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"Initialize Total (sec)",,163334,Passed,"",basic.init,
"Launch Browser: InternetExplorer 10.0.9200.17609",,3258,Passed,"",basic.step,
"Call Function: EBS_Reusable_Methods.login_EBS",,27448,Passed,"",basic.stepGroup,
"Launch Browser: InternetExplorer 10.0.9200.17609",,2238,Passed,"",basic.step,
"Think: 0 (sec).",,66,Passed,"",basic.comment,
"[1] Import Excel",,16940,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: selected environment is ++ ",basic.comment,
"Info",,1,Passed,"Comments: oatsuser",basic.comment,
"Navigate https://erpint.fin.yahoo.com:8000/",2,107,Passed,"",ft.action,
"Think: 10 (sec).",,15033,Passed,"",basic.comment,
"SetText textBox(""@id='usernameField'"") oatsuser",,204,Passed,"",ft.action,
"SetPassword textBox(""@id='passwordField'"") ******",,58,Passed,"",ft.action,
"Click button(""@index='0'"")",,164,Passed,"",ft.action,
"WaitForPage https://erpint.fin.yahoo.com:8000/OA_HTML/AppsLocalLogin.jsp",,635,Passed,"",web.pageComplete,
"Call Function: EBS_Reusable_Methods.expand_NodeFromList",,66533,Passed,"",basic.stepGroup,
"Think: 0 (sec).",,35,Passed,"",basic.comment,
"[3] Expand Node from the List",,684,Passed,"",basic.stepGroup,
"Click element(""@text='System Administrator'"")",,517,Passed,"",ft.action,
"Think: 0 (sec).",,27,Passed,"",basic.comment,
"[3] Expand Node from the List",,6871,Passed,"",basic.stepGroup,
"Click element(""@text='Concurrent'"")",,6780,Passed,"",ft.action,
"Think: 0 (sec).",,29,Passed,"",basic.comment,
"[4] Click on the link under the Node",,1336,Passed,"",basic.stepGroup,
"WaitForPage https://erpint.fin.yahoo.com:8000/OA_HTML/OA.jsp?OAFunc=OAHOMEPAGE#dummyAnchor",,628,Passed,"",web.pageComplete,
"Frame (URL=https://erpint.fin.yahoo.com:8000/OA_HTML/cabo/images/skyros/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=https://erpint.fin.yahoo.com:8000/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Click element(""@text='Requests'"")",,458,Passed,"",ft.action,
"Close window(""@name='JOBS_QF'"")",,49907,Passed,"",ft.action,
"Activate window(""@name='NAVIGATOR'"")",,66,Passed,"",ft.action,
"Think: 10 (sec).",,15027,Passed,"",basic.comment,
"Iteration Total (sec)",,128329,Passed,"",basic.iteration,
"Call Function: EBS_Reusable_Methods.SwitchResponsibility",,16400,Passed,"",basic.stepGroup,
"ClickToolbarButton window(""@name='NAVIGATOR'"") Switch Responsibility...",,2030,Passed,"",ft.action,
"Think: 2 (sec).",,3032,Passed,"",basic.comment,
"Find listOfValues(""forms:listOfValues"") Global HR Manager",,4319,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") People",,2140,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") People|Enter and Maintain",,6323,Passed,"",ft.action,
"ClickButton choiceBox(""forms:choiceBox"") No",,1918,Passed,"",ft.action,
"SetText textField(""@name='EMP_QF_FULL_NAME_0'"") oats, user",,58,Passed,"",ft.action,
"Click button(""@name='EMP_QF_FIND_0'"")",,10622,Passed,"",ft.action,
"Call Function: EBS_Reusable_Methods.GetText",,133,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: oats",basic.comment,
"Call Function: EBS_Reusable_Methods.GetText",,126,Passed,"",basic.stepGroup,
"Info",,1,Passed,"Comments: Text: user",basic.comment,
"Call Function: EBS_Reusable_Methods.GetText",,124,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: Text: 7799",basic.comment,
"SelectItem tab(""@name='REGION_LIST'"") Employment",,1472,Passed,"",ft.action,
"SelectItem tab(""@name='REGION_LIST'"") Office Details",,1600,Passed,"",ft.action,
